Id,BusinessName,RealCategory,Category,Address,City,State,PostalCode,Country,Phone,Email,Website,Latitude,Longitude,MapsLink,DetailsLink
"ChIJtZDMqOlHC0ARKlgOka4Nc1U","Dt. Mazlum Akdaş Diş Kliniği","Dentist","Dentist","Belde, Fırat Cd. Barış Apt, 72070 Batman Merkez/Batman, Türkiye","","Batman","72070","Türkiye","0507 295 72 72","","http://www.mazlumakdas.com/","37.9100888","41.1389369","https://www.google.com/maps/place/?q=place_id:ChIJtZDMqOlHC0ARKlgOka4Nc1U",""
"ChIJD1J12p1tY0ARyLvbRWCxz2Y","Dr. Murat Çelikdelen Giresun Ortodonti Uzmanı","Dentist","Dentist","Özel Giresun Ağız ve Diş Sağlığı Polikliniği, Hacımiktat, 28000 Giresun Merkez/Giresun, Türkiye","","Giresun","28000","Türkiye","(0454) 202 55 55","","http://www.muratcelikdelen.com/","40.9160842","38.3831644","https://www.google.com/maps/place/?q=place_id:ChIJD1J12p1tY0ARyLvbRWCxz2Y",""
"ChIJL8veU5mHDEARKzH505c1GNQ","Beyaz Işık Emay Ağız ve Diş Sağlığı-Estetik ve Güzellik Merkezi Siirt","Dentist","Dentist","Yenimahalle Güres Caddesi No: 2/1 ( Lokanta Osman Karşısı, Vestel Üstü, Yeni, 56100 Siirt Merkez/Siirt, Türkiye","","Siirt","56100","Türkiye","0543 419 25 24","","https://maps.google.com/?cid=15283024261694435627","37.933905","41.9408752","https://www.google.com/maps/place/?q=place_id:ChIJL8veU5mHDEARKzH505c1GNQ",""
"ChIJwQDx7BKcuRQRAr13NJAoTkY","DENTANEMON ÖZEL AĞIZ VE DİŞ SAĞLIĞI HİZMET LTD.ŞTİ","Dentist","Dentist","Mahallesi, 2. Anafartalar, Cumhuriyet Cd. No:57/A, 45020 Şehzadeler/Manisa, Türkiye","","Manisa","45020","Türkiye","(0236) 237 15 16","","https://maps.google.com/?cid=5066031230659050754","38.6179667","27.4337965","https://www.google.com/maps/place/?q=place_id:ChIJwQDx7BKcuRQRAr13NJAoTkY",""
"ChIJSdzelVETKxURy38wKRW8jPA","Gürses Dental Kayseri Diş Hastanesi","Dentist","Dentist","Gevhernesibe, Atatürk Blv. No:49/A, 38051 Kocasinan/Kayseri, Türkiye","","Kayseri","38051","Türkiye","(0352) 220 10 00","","http://www.gursesdental.com.tr/","38.7241437","35.4807631","https://www.google.com/maps/place/?q=place_id:ChIJSdzelVETKxURy38wKRW8jPA",""
"ChIJuV74DgYNcEARJLS1tSv8ljc","Diş Hekimi Şafak Doğu Yıldız","Dentist","Dentist","Atatürk, 352. Sk., 24100 Erzincan Merkez/Erzincan, Türkiye","","Erzincan","24100","Türkiye","0501 297 72 52","","https://maps.google.com/?cid=4005666183255012388","39.7492206","39.4919531","https://www.google.com/maps/place/?q=place_id:ChIJuV74DgYNcEARJLS1tSv8ljc",""
"ChIJVRwjWA8Tj0ARUAseUfNvhk8","Özel DENTAPREMIUM Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Meydankapı, Kademci Sk. No:11/A, 57000 Sinop Merkez/Sinop, Türkiye","","Sinop","57000","Türkiye","(0368) 220 01 20","","http://www.dentapremium.com/","42.0276232","35.1498826","https://www.google.com/maps/place/?q=place_id:ChIJVRwjWA8Tj0ARUAseUfNvhk8",""
"ChIJgYs8MuLYuxQRdK-ef51rPVA","Efe Dental Klinik","Dentist","Dentist","Emre Apt, Alsancak, 1487. Sk. No:10/A, 35220 Konak/İzmir, Türkiye","","İzmir","35220","Türkiye","(0232) 463 33 55","","http://www.efedentalklinik.com/","38.434727","27.146294","https://www.google.com/maps/place/?q=place_id:ChIJgYs8MuLYuxQRdK-ef51rPVA",""
"ChIJPQoRQZg0xEcRLZJs_P_NKcM","Apollo Tandheelkunde","Dentist","Dentist","Nieuwe Binnenweg 155, 3014 GK Rotterdam, Netherlands","Rotterdam","Zuid-Holland","3014 GK","Netherlands","010 341 6385","","http://www.apollotandheelkunde.nl/","51.9142806","4.4651494","https://www.google.com/maps/place/?q=place_id:ChIJPQoRQZg0xEcRLZJs_P_NKcM",""
"ChIJrW3XbjYtxBQR7cu9EJ6RKDY","YAŞAM ÖZEL AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ","Dentist","Dentist","Özgür Mahallesi Mehmet Akif Caddesi Alihan İş Merkezi, Özgür, No:10A/1, 15100 Burdur Merkez/Burdur, Türkiye","","Burdur","15100","Türkiye","(0248) 234 32 22","","https://maps.google.com/?cid=3902529185188269037","37.721122","30.2885043","https://www.google.com/maps/place/?q=place_id:ChIJrW3XbjYtxBQR7cu9EJ6RKDY",""
"ChIJQW3u6zGzzBQRt46tONz_xUM","Home Dental Clinic","Dentist","Dentist","Yenidoğan, Fabrika Cd. No:33/A, 54100 Adapazarı/Sakarya, Türkiye","","Sakarya","54100","Türkiye","(0264) 606 00 60","","http://www.evdis.com.tr/","40.7729226","30.3963766","https://www.google.com/maps/place/?q=place_id:ChIJQW3u6zGzzBQRt46tONz_xUM",""
"ChIJ6xYkM-F6ZkARydVG62M-cUk","Dr. Dt. Nesrin Atasaral Beyaz Ortodonti Kliniği","Dentist","Dentist","Çarşı Mahallesi Anafartalar Caddesi Mega Anadolu İş Hanı No: 9 Kat:2 D:17-18, Çarşı, 53100 Rize Merkez/Rize, Türkiye","","Rize","53100","Türkiye","0553 917 61 71","dtnesrinatasaral@gmail.com","http://rizeortodonti.com/","41.0247345","40.5171981","https://www.google.com/maps/place/?q=place_id:ChIJ6xYkM-F6ZkARydVG62M-cUk",""
"ChIJORKb2oMKxkcRpS201NvWio8","Dental Clinic van Mill","Dentist","Dentist","Cronenburg 73, 1081 GM Amsterdam, Netherlands","Amsterdam","Noord-Holland","1081 GM","Netherlands","020 641 6566","info@tandartsvanmill.nl","https://tandarts.healthcenteramsterdamsebos.nl/","52.32806679999999","4.8606455","https://www.google.com/maps/place/?q=place_id:ChIJORKb2oMKxkcRpS201NvWio8",""
"ChIJT3Qh4oSHb0AR9bFzcHsA9gU","MODERN DENT AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ (Diş hekimi Gülşah Kocabey Duyar)","Dentist","Dentist","Şeyhhayran mah. Cumhuriyet cad. Kadirkalkan işhanı no:17/24, Şeyh Hayran, 69000 Bayburt Merkez/Bayburt, Türkiye","","Bayburt","69000","Türkiye","(0458) 250 10 10","","https://www.doktortakvimi.com/gulsah-kocabey/dis-hekimi/bayburt","40.2595618","40.2270747","https://www.google.com/maps/place/?q=place_id:ChIJT3Qh4oSHb0AR9bFzcHsA9gU",""
"ChIJWUkc55R3iEAReXLLx6HdcUg","Denta Samsun Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Kale, İstiklal Cd. No:35 D:1, 55030 İlkadım/Samsun, Türkiye","","Samsun","55030","Türkiye","444 4 791","","https://www.dentaclinics.com/tr/","41.2884451","36.3312075","https://www.google.com/maps/place/?q=place_id:ChIJWUkc55R3iEAReXLLx6HdcUg",""
"ChIJgcNUbPZx1hQR9MHcp_bcKVs","Gürses Dental Aksaray Diş Hastanesi","Dentist","Dentist","Fatih mahallesi 11, Fatih, Bediüzzaman Cd. No:48B B Blok, 68100 Aksaray Merkez/Aksaray, Türkiye","","Aksaray","68100","Türkiye","(0382) 502 43 43","info@gursesdental.com.tr","https://www.gursesdental.com.tr/","38.3648277","34.0335696","https://www.google.com/maps/place/?q=place_id:ChIJgcNUbPZx1hQR9MHcp_bcKVs",""
"ChIJcQRdSQQTj0AR0Ci5IDCwvBw","Özel Elit Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","meral apartmanı, Meydankapı, Yokuşbaşı Sk., 57000 Sinop Merkez/Sinop, Türkiye","","Sinop","57000","Türkiye","0553 900 57 00","","https://maps.google.com/?cid=2070723649437509840","42.0255916","35.1495504","https://www.google.com/maps/place/?q=place_id:ChIJcQRdSQQTj0AR0Ci5IDCwvBw",""
"ChIJK7zkUZQ_nUARUBP2Hbyaa9s","Abak Merkez Ağız ve Diş Sağlığı","Dentist","Dentist","Karaçayır, Kutucular Sk. No: 9, 14100 Bolu Merkez/Bolu, Türkiye","","Bolu","14100","Türkiye","0541 164 14 14","","http://abakmerkezdis.com/","40.7288009","31.6031858","https://www.google.com/maps/place/?q=place_id:ChIJK7zkUZQ_nUARUBP2Hbyaa9s",""
"ChIJ8RkNOkkjcUARUKgrOE0Bpa0","Mef Dental Grup - Tunceli Diş Kliniği Şubesi","Dentist","Dentist","Atatürk, 15 Temmuz Şehitler Blv No: 28/1, 62000 Tunceli Merkez/Tunceli, Türkiye","","Tunceli","62000","Türkiye","(0428) 502 03 03","info@mefdentalgrup.com","https://mefdentalgrup.com/","39.0864109","39.5383396","https://www.google.com/maps/place/?q=place_id:ChIJ8RkNOkkjcUARUKgrOE0Bpa0",""
"ChIJy2xLp9vxhEARBFmRgAyvofc","Uzm. Dt. İlknur Konak Ortodonti Kliniği","Dentist","Dentist","İsmailbey, Kanarya Sk. Koza evleri No:8-2 A blok, 37100 Kastamonu Merkez/Kastamonu, Türkiye","","Kastamonu","37100","Türkiye","(0366) 220 00 16","ortodontikastamonu@gmail.com","https://www.ortodontikastamonu.com/","41.3846163","33.7785824","https://www.google.com/maps/place/?q=place_id:ChIJy2xLp9vxhEARBFmRgAyvofc",""
"ChIJN0iSTH6Hb0ARWwzw-YnRq7s","İnci Dent Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Tuzcuzade, İmaret Sk. No:20 kat:1, 69000 Bayburt Merkez/Bayburt, Türkiye","","Bayburt","69000","Türkiye","(0458) 240 40 10","","https://maps.google.com/?cid=13523132696644029531","40.2540329","40.2243272","https://www.google.com/maps/place/?q=place_id:ChIJN0iSTH6Hb0ARWwzw-YnRq7s",""
"ChIJS8hZkabhMRUR-LOlfLLO2tQ","MAYA Dental Klinik","Dentist","Dentist","Sarıgüllük, Ömer Asım Aksoy Cd. No:35/A, 27560 Şehitkamil/Gaziantep, Türkiye","","Gaziantep","27560","Türkiye","0544 844 22 27","mayadentalklinik@gmail.com","https://mayaklinik.com.tr/","37.0682065","37.3529153","https://www.google.com/maps/place/?q=place_id:ChIJS8hZkabhMRUR-LOlfLLO2tQ",""
"ChIJeSVviD8txBQRWJ6Va4Fkvdk","Sercan Çelik Diş Kliniği","Dentist","Dentist","Yeni, Şht. Ersan Cd. No:3 Daire:8, 15100 Burdur Merkez/Burdur, Türkiye","","Burdur","15100","Türkiye","0501 260 05 02","","https://www.dtsercancelik.com/","37.722117","30.2907639","https://www.google.com/maps/place/?q=place_id:ChIJeSVviD8txBQRWJ6Va4Fkvdk",""
"ChIJyX97CkxJ0xQRHXDoFUeLfYA","Özel Mustafa Kemal Ağız ve Diş Sağlığı Polikliniği / Implant Center Turkey Dental Clinic","Dentist","Dentist","Gündüzler Plaza, Mustafa Kemal, Şht. Öğretmen Şenay Aybüke Yalçın Cd. No:14 D:3, 06100 Çankaya/Ankara, Türkiye","","Ankara","06100","Türkiye","(0312) 503 61 51","","https://mustafakemaldis.com/","39.9099087","32.768751","https://www.google.com/maps/place/?q=place_id:ChIJyX97CkxJ0xQRHXDoFUeLfYA",""
"ChIJRdXyxugTj0ARVW_FreVAGME","Diş Hekimi Esin Yağmur Taban","Dentist","Dentist","Kaptanoğlu Apt:, Meydankapı, Sakarya Cd. No:17/8, 57000 Sinop Merkez/Sinop, Türkiye","","Sinop","57000","Türkiye","(0368) 210 00 09","","https://maps.google.com/?cid=13913942403968233301","42.0263231","35.1495465","https://www.google.com/maps/place/?q=place_id:ChIJRdXyxugTj0ARVW_FreVAGME",""
"ChIJv81CrbaHDEARh0LM4iPDi1c","Siirt Oral and Dental Health Center","Dentist","Dentist","Kooperatif, Nihat Aykut Cd., 56100 Siirt Merkez/Siirt, Türkiye","","Siirt","56100","Türkiye","(0484) 223 61 61","","http://siirtadsm.saglik.gov.tr/","37.940105","41.9255339","https://www.google.com/maps/place/?q=place_id:ChIJv81CrbaHDEARh0LM4iPDi1c",""
"ChIJV2FpHdQPdkgRnP9L1Q2orOQ","Batman Dental Practice","Dentist","Dentist","1 Batman Cl, London W12 7NU, UK","","England","W12 7NU","United Kingdom","020 8749 9547","","https://www.batmandental.co.uk/","51.5105226","-0.2298762","https://www.google.com/maps/place/?q=place_id:ChIJV2FpHdQPdkgRnP9L1Q2orOQ",""
"ChIJn24-USmHb0AR12RI8cQVd1E","Diş Hekimi Yakup KAYMAN","Dentist","Dentist","Gençosman, Ekmeleddin Bayburdi Cd. No:24/A, 69000 Bayburt Merkez/Bayburt, Türkiye","","Bayburt","69000","Türkiye","0530 242 71 69","","https://maps.google.com/?cid=5870184574906557655","40.2511905","40.2296597","https://www.google.com/maps/place/?q=place_id:ChIJn24-USmHb0AR12RI8cQVd1E",""
"ChIJkalOags_nUAR7yR9muFRfAQ","Dent374 Ağız Ve Diş Sağlığı Polikliniği","Dentist","Dentist","Büyükcami, İzzet Baysal Cd. no 97/8, 14200 Bolu Merkez/Bolu, Türkiye","","Bolu","14200","Türkiye","0506 267 91 97","","http://www.dent374.com/","40.7328386","31.6078967","https://www.google.com/maps/place/?q=place_id:ChIJkalOags_nUAR7yR9muFRfAQ",""
"ChIJF9jsHAtx1hQR5v1jgRrd1nU","Özel Aksaray Dental Klinik Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Şifahane, 3163. Sk. 68100 Aksaray Merkez, Şifahane, 68100 Aksaray Merkez/Aksaray, Türkiye","","Aksaray","68100","Türkiye","(0382) 215 44 66","","https://instagram.com/aksaraydentalklinik?igshid=Yzg5MTU1MDY=","38.3910177","34.0276554","https://www.google.com/maps/place/?q=place_id:ChIJF9jsHAtx1hQR5v1jgRrd1nU",""
"ChIJRbqxOmV9nEARhFmpQ6sCxp8","Armident Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","KATLİ İS MERKEZİ, Mithatpaşa, Defterdar Sk. No:12 NO:2 D:901 KAT:9, 67980 Zonguldak Merkez/Zonguldak, Türkiye","","Zonguldak","67980","Türkiye","0544 252 17 14","","http://www.armident.com.tr/","41.4513857","31.7902277","https://www.google.com/maps/place/?q=place_id:ChIJRbqxOmV9nEARhFmpQ6sCxp8",""
"ChIJWUT4WyUsxBQRmqN5X-6f__s","Diş Hekimi Mehmet Altay","Dentist","Dentist","Yeni, Şht. Ersan Cd. No:1, 15200 Burdur Merkez/Burdur, Türkiye","","Burdur","15200","Türkiye","(0248) 233 76 26","","https://maps.google.com/?cid=18158408068733969306","37.7225203","30.2913724","https://www.google.com/maps/place/?q=place_id:ChIJWUT4WyUsxBQRmqN5X-6f__s",""
"ChIJU2tjsv0TKxURv922G-6RJxI","Hospitadent Kayseri Diş Hastanesi","Dentist","Dentist","Gevhernesibe, Atatürk Blv. No:42, 38010 Kocasinan/Kayseri, Türkiye","","Kayseri","38010","Türkiye","(0352) 230 10 00","ajax-loader@2x.gif","https://www.hospitadent.com/","38.7237647","35.4813109","https://www.google.com/maps/place/?q=place_id:ChIJU2tjsv0TKxURv922G-6RJxI",""
"ChIJpTDPIUptY0ARgBfoZIulBXw","İhya-Çağrı Çakmakçı Diş Kliniği","Dentist","Dentist","Hacı Miktat mahallesi Barış Güngör sokak Asaf apt, Hacımiktat, no 13/101, 28200 Giresun Merkez/Giresun, Türkiye","","Giresun","28200","Türkiye","0530 283 03 28","","http://www.dtcagricakmakci.com/","40.9147797","38.3843849","https://www.google.com/maps/place/?q=place_id:ChIJpTDPIUptY0ARgBfoZIulBXw",""
"ChIJ_WYGUcISj0ARiL0CFQEwyvI","Dt. Deniz Saka","Dentist","Dentist","Kaleyazısı, 57000 Sinop Merkez/Sinop, Türkiye","","Sinop","57000","Türkiye","(0368) 260 01 47","","https://maps.google.com/?cid=17494848483679714696","42.0257667","35.144665","https://www.google.com/maps/place/?q=place_id:ChIJ_WYGUcISj0ARiL0CFQEwyvI",""
"ChIJ-c4F8Mg2dkARZ26LaeDw-pw","Mef Dental Grup - Malatya Diş Kliniği Şubesi","Dentist","Dentist","Cevherizade, Emeksiz Cad. No:69, 44200 Malatya Merkez/Malatya, Türkiye","","Malatya","44200","Türkiye","(0422) 324 02 42","info@mefdentalgrup.com","https://mefdentalgrup.com/","38.3445218","38.3131186","https://www.google.com/maps/place/?q=place_id:ChIJ-c4F8Mg2dkARZ26LaeDw-pw",""
"ChIJk_YFNeCHDEARP7mXbH8Uz3c","Özel Siirt City Dent Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Yeni, Cemil Ertekin Cd. no:39/B, 56100 Siirt Merkez/Siirt, Türkiye","","Siirt","56100","Türkiye","0544 522 57 77","","https://maps.google.com/?cid=8633141548207814975","37.9333727","41.9437802","https://www.google.com/maps/place/?q=place_id:ChIJk_YFNeCHDEARP7mXbH8Uz3c",""
"ChIJdSShc4Z8nEARUMTi9tNEBSc","Dt. Ebru Yukarıbaş Doğan","Dentist","Dentist","Fevzi Paşa Cad. Kızılay İş Hanı Kat 5 No 1, Mithatpaşa, 67100 Zonguldak Merkez/Zonguldak, Türkiye","","Zonguldak","67100","Türkiye","(0372) 201 01 10","","https://maps.google.com/?cid=2811729219533587536","41.4530241","31.7893003","https://www.google.com/maps/place/?q=place_id:ChIJdSShc4Z8nEARUMTi9tNEBSc",""
"ChIJe4So7f8jcUAR7XyX0ySgdDc","Vinadent Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Atatürk Mh. Ali Büyükdağ Cd Ali Sarıkaya Apt. No:1/2, Atatürk, 62000 Tunceli Merkez/Tunceli, Türkiye","","Tunceli","62000","Türkiye","0532 139 38 62","","http://vinadent.com/","39.0719643","39.53102740000001","https://www.google.com/maps/place/?q=place_id:ChIJe4So7f8jcUAR7XyX0ySgdDc",""
"ChIJy2pUY-OawxQRbeMs0QmHZ-w","Perla Oral and Maxillofacial Clinic","Dentist","Dentist","Muratpaşa Lara Cad, Fener, 1964. Sk. No:7, 07160 Muratpaşa/Antalya, Türkiye","","Antalya","07160","Türkiye","(0242) 323 22 88","info@siradisidigitial.com","https://perladentalcentre.com/?utm_source=google&utm_medium=gmb&utm_campaign=Perla+centre+GMB&utm_id=16.02.2024","36.8500743","30.7530902","https://www.google.com/maps/place/?q=place_id:ChIJy2pUY-OawxQRbeMs0QmHZ-w",""
"ChIJKSfvXiUsxBQRugG28pHqxUc","Dr. Ilter Kececi","Dentist","Dentist","Özgür, Gazi Cd. No:41, 15200 Burdur Merkez/Burdur, Türkiye","","Burdur","15200","Türkiye","(0248) 232 17 18","","https://maps.google.com/?cid=5171797659668054458","37.7195189","30.286857","https://www.google.com/maps/place/?q=place_id:ChIJKSfvXiUsxBQRugG28pHqxUc",""
"ChIJ_6p-Z-gSj0ARY41jONYLif0","Dr. Gulyuz Aktan","Dentist","Dentist","Meydankapı, İtfaiye Cd. No.3 kat.2, 57000 Sinop Merkez/Sinop, Türkiye","","Sinop","57000","Türkiye","(0368) 261 16 86","","https://maps.google.com/?cid=18269146378102082915","42.026733","35.15034199999999","https://www.google.com/maps/place/?q=place_id:ChIJ_6p-Z-gSj0ARY41jONYLif0",""
"ChIJM_HNbAeHDEARU9P68p1qf-8","ÖZEL TATLI AĞIZ VE DİŞ SAĞLIĞI POLİKLİNİĞİ","Dentist","Dentist","Yeni, Güres Cd., 56100 Siirt Merkez/Siirt, Türkiye","","Siirt","56100","Türkiye","","","https://maps.google.com/?cid=17257629523725964115","37.9318451","41.9414705","https://www.google.com/maps/place/?q=place_id:ChIJM_HNbAeHDEARU9P68p1qf-8",""
"ChIJt8_AlO49ZEAR4aZRJFDTnxU","Dentrabzon","Dentist","Dentist","Gazipaşa Mah. Zeytinlik Caddesi Zeytin Sk Zeytinlik Apt, Kilpa Üstü, Gazipaşa, Yavuz Selim Blv. No:3/A, 61000 Ortahisar/Trabzon, Türkiye","","Trabzon","61000","Türkiye","0533 212 30 44","destek@abanozmedya.com","https://www.denttrabzon.com/","41.0041834","39.7281004","https://www.google.com/maps/place/?q=place_id:ChIJt8_AlO49ZEAR4aZRJFDTnxU",""
"ChIJG3xoGToxdkARYEBUKyP4p0w","Star Dental Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Aşağı Bağlar, İsmet Paşa Cd. No:133, 44090 Yeşilyurt/Malatya, Türkiye","","Malatya","44090","Türkiye","0535 962 88 18","","https://www.stardental.gen.tr/","38.3297859","38.2961989","https://www.google.com/maps/place/?q=place_id:ChIJG3xoGToxdkARYEBUKyP4p0w",""
"ChIJ-6QviVdvh0AR3n6_2CJFeck","Dentapark05","Dentist","Dentist","Hacılar Meydanı, Çinili Sk. No:1, 05000 Amasya Merkez/Amasya, Türkiye","","Amasya","05000","Türkiye","0533 065 43 05","","https://www.instagram.com/?hl=tr","40.6405099","35.8045472","https://www.google.com/maps/place/?q=place_id:ChIJ-6QviVdvh0AR3n6_2CJFeck",""
"ChIJVVVVVeYSj0ARsDogMxnXkjg","Dr. Gulcin Tokmak","Dentist","Dentist","Camikebir, Aşağı Hamam Ykş. No:3, 57000 Sinop Merkez/Sinop, Türkiye","","Sinop","57000","Türkiye","(0368) 261 42 13","","https://maps.google.com/?cid=4076557115955624624","42.02314","35.1530691","https://www.google.com/maps/place/?q=place_id:ChIJVVVVVeYSj0ARsDogMxnXkjg",""
"ChIJj9s5-72HDEARhZzcCf5PhuA","Şehmus Bayam","Dentist","Dentist","Yeni, Güres Cd. No:186, 56100 Siirt Merkez/Siirt, Türkiye","","Siirt","56100","Türkiye","(0484) 502 09 00","","https://maps.google.com/?cid=16178706663880825989","37.9333811","41.9411231","https://www.google.com/maps/place/?q=place_id:ChIJj9s5-72HDEARhZzcCf5PhuA",""
"ChIJQ1OVH-d6ZkAR-aikP2bhtH8","Dr Dental","Dentist","Dentist","Eminettin, Menderes Blv. 176/A, 53100 Rize Merkez/Rize, Türkiye","","Rize","53100","Türkiye","0544 330 40 40","","http://www.drdental.com.tr/","41.0271503","40.517289","https://www.google.com/maps/place/?q=place_id:ChIJQ1OVH-d6ZkAR-aikP2bhtH8",""
"ChIJKffu-AucuRQRLspvjPFhS3w","Klinik 45 - Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Statü Selfie Binası, Utku Mahallesi Çimentepe Caddesi No: 49/A İş Yeri:2, Utku, 45010 Merkez/Manisa, Türkiye","","Manisa","45010","Türkiye","0546 251 40 66","bilgi@klinik45.com","https://www.klinik45.com/","38.613424","27.4284111","https://www.google.com/maps/place/?q=place_id:ChIJKffu-AucuRQRLspvjPFhS3w",""
"ChIJ7RZwgaAfdUARy9sGRs2e320","Özel Globaldent Ağız ve Diş Sağlığı Polikliniği Diyarbakır","Dentist","Dentist","Peyas, 474. Sk. KOCABÜKTOWER PLAZA NO:2 İÇKAPI NO:1, 21070 Kayapınar/Diyarbakır, Türkiye","","Diyarbakır","21070","Türkiye","0532 591 97 24","globaldentdiyarbakir@gmail.com","https://ozelglobaldent.com/","37.9302891","40.1718615","https://www.google.com/maps/place/?q=place_id:ChIJ7RZwgaAfdUARy9sGRs2e320",""
"ChIJ9YB8ScoMcEARZukQyspPFS4","Dr. Ahmet Kaya","Dentist","Dentist","Atatürk Mh. Ordu Caddesi Roma İş Merkezi Kat:1 No: 24-25-26, Atatürk, 24000 Erzincan Merkez/Erzincan, Türkiye","","Erzincan","24000","Türkiye","0542 244 00 24","","https://www.drahmetkaya.com/","39.747556","39.491821","https://www.google.com/maps/place/?q=place_id:ChIJ9YB8ScoMcEARZukQyspPFS4",""
"ChIJvdrFhn6PCkARlxYgb6aehEI","Denttaş Ağız ve Diş Sağlığı Polikliniği-MARDİN DİŞ HEKİMİ TANJU DEMIRTAŞ-dental klinik","Dentist","Dentist","13 Mart Mah. Vali Mustafa Yaman CAD. Koza park Iş merkezi Kat 1 No 7, 13 Mart, 47200 Artuklu/Mardin, Türkiye","","Mardin","47200","Türkiye","0534 212 22 45","","https://www.denttas.com/","37.3257903","40.7235562","https://www.google.com/maps/place/?q=place_id:ChIJvdrFhn6PCkARlxYgb6aehEI",""
"ChIJlbWpJDAsxBQR4BJoHpffDSY","Dr. Osman Acan","Dentist","Dentist","Özgür, Gazi Cd. 77/B, 15200 Burdur Merkez/Burdur, Türkiye","","Burdur","15200","Türkiye","(0248) 233 37 43","","https://maps.google.com/?cid=2742093588281692896","37.7197643","30.2876816","https://www.google.com/maps/place/?q=place_id:ChIJlbWpJDAsxBQR4BJoHpffDSY",""
"ChIJvX_W-Zg-yhQRXfnZ8VKgOnI","Özel Hira Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Selçukbey, Selçuk Bey Cd. No:23/1, 16310 Yıldırım/Bursa, Türkiye","","Bursa","16310","Türkiye","(0224) 367 03 68","","https://www.hiradis.com/","40.1803822","29.1133934","https://www.google.com/maps/place/?q=place_id:ChIJvX_W-Zg-yhQRXfnZ8VKgOnI",""
"ChIJnf2hPfWHDEAR8EKXnkFIZE8","HAKKI TEĞİN diş kliniği","Dentist","Dentist","Akbank karışsı, Yeni, Güres Cd. No:10, 56100 Siirt Merkez/Siirt, Türkiye","","Siirt","56100","Türkiye","0552 822 77 56","","https://maps.google.com/?cid=5720776873338159856","37.9293847","41.9428947","https://www.google.com/maps/place/?q=place_id:ChIJnf2hPfWHDEAR8EKXnkFIZE8",""
